category,text
sci.space,"
The Centaur that is being built for T4 would be a better bet to integrate 
onto the Proton as the T4/Centaur is designed for the Extremely Harsh 
envorinment of the T4 launch. It is also closer to 4 m in diameter. 

You've hit on the real kicker, however. The Centaur is pressure stabilized. 
It cannot hold up its own weight without pressure in the tanks. Additionally, 
the pressure difference between the two tanks must be maintained to ~+/- 5 psi. 
That is rather tight to be rocking and rolling on the train. The pressure 
stabilization is how centaur achieves the performance. On numerous occasions
(when I was there 88-91) the AF wanted to see what it would take to make 
a non-pressure stabilized centaur. The answer -- a centaur not worth launching. 

The Atlas/Centaur does not require on-pad integration, however the T4/Centaur
does. I believe the on-pad integration is to a great extent due to the 
cleanliness requirements and PFL configuration, so maybe something can be 
done there........



The addition of LOX/LH facilities is critical as the centaur tops off as it 
lifts off. A LHe facility is also needed. I don't know what the proton uses 
for fuel, but since they are derived from ICBM's I would suspect that they 
use storable propellants which don't have the ullage problem that cryo's 
do. If there is no cryo at the sight at all, the addition of these systems 
could be big $$, not to mention the real tech transfer issues involved with 
providing centaur GSE to Russia. That issue alone might be enough to kill 
this idea. 
"
sci.space,"


Good thing i stuck in a couple of question marks up there.

I seem to recall, somebody built  or at least proposed a wasp waisetd
Passenger civil transport.  I thought it was a 727,  but maybe it
was a DC- 8,9???   Sure it had a funny passenger compartment,
but on the other hand  it seemed to save fuel.

I thought Area rules  applied even before transonic speeds,  just
not as badly."
sci.space,"

As an Amateur Radio operator (VHF 2metres) I like to keep up with what is 
going up (and for that matter what is coming down too).
 
In about 30 days I have learned ALOT about satellites current, future and 
past all the way back to Vanguard series and up to Astro D observatory 
(space).  I borrowed a book from the library called Weater Satellites (I 
think, it has a photo of the earth with a TIROS type satellite on it.)
 
I would like to build a model or have a large color poster of one of the 
TIROS satellites I think there are places in the USA that sell them.
ITOS is my favorite looking satellite, followed by AmSat-OSCAR 13 
(AO-13).
 
TTYL
73
Jim"
sci.space,"
	I've heard of sillier things, like a well-known utility company
wanting to buy an 'automated' boiler-cleaning system which uses as many
operators as the old system, and which rumour has it costs three million
more per unit. Automation is more 'efficient' although by what scale they are
not saying..."
sci.space,"
I assume, then, that someone at Thiokol put on their ""manager's hat"" and said
that pissing off the customer by delaying shipment of the SRB to look inside
it was a bad idea, regardless of where that tool might have ended up."
sci.space,"
If I read you right, you're saying in essence that, with a larger
economy, nations will have more discretionary funds to *waste*
on a lunar facility. That was certainly partially the case with Apollo, 
but real Lunar colonies will probably require a continuing military,
scientific, or commercial reason for being rather than just a ""we have 
the money, why not?"" approach.

It's conceivable that Luna will have a military purpose, it's possible
that Luna will have a commercial purpose, but it's most likely that
Luna will only have a scientific purpose for the next several hundred
years at least. Therefore, Lunar bases should be predicated on funding
levels little different from those found for Antarctic bases. Can you
put a 200 person base on the Moon for $30 million a year? Even if you
use grad students?

Gary"
sci.space,"


   There are several star map programs available.  Your
   job is to choose that you like.  Try anonymous-FTP
   from:

	ftp.funet.fi:pub/astro/pc/stars
			       pc/solar
                               mac
			       amiga
			       atari"
sci.space,"
There are no Mariner craft from which we are still receiving data.  I believe
you are referring to one or more of Pioneers 6 through 9 (launched from
December 1965 through November 1968), which were put into solar orbits to study
interplanetary space.  I recall reading that at least one of them was still
functioning 25 years after launch."
sci.space,"ETHER IMPLODES 2 EARTH CORE, IS GRAVITY!!!

  This paper BOTH describes how heavenly bodys can be stationary, 
ether sucking structures, AND why we observe ""orbital"" motion!!

  Ether, the theoretical propogation media of electro-magnetic 
waves, was concluded not to exist, based on the results of the 
Michelson-Moreley experiment conducted a century ago. 

  I propose that those conclusions are flawed, based on the fact 
that the experiment was designed to look for a flow parallel to the 
earth's surface, not perpindicular. (Due to the prevailing assumption 
that the earth traveled through the ether as a ball through the wind)

  The reversal of the that conclusion, a pivotal keystone in the 
development of modern scientific thought, could have ramifications 
of BIBLICAL proportions through out the WORLD!!

  REMEMBER: Einstien said Imagination is greater than knowledge!!

  
1
  I dream like this: ether based reality
 
  The ether is like a fluid out of phase with our reality. Creations 
start as a lattice placed into the ether. Given a spin, the lattices
both drag the fluid, like a margarita blender, and ingest it, 
converting it, distilling localized mass, time and energy. 
(non-spinning lattice = ""dark matter"")

  The earth isn't exactly spinning, around the sun. Picture an image 
of a galaxy; we haven't any videos of them spinning. Picture us 
being stationary, and the sun's image being dragged across the sky by 
the spinning ether field. (Picture an onion, each layer of which is 
spinning a little faster than the next. A thread shot at the inner 
kernel would be stretched diagonally sideways, its head being in a 
faster shell than its tail, until it finally intersected the ground 
of the inner kernel, its direction vector being straight down, but 
its ""foot print"" being a line, not a point. [sunrise, sunset])
  
  The moon isn't exactly orbiting us. It is a parasite, (non self 
spin sustaining ) being dragged in the earth's ether field, which is 
itself in the sun's much more powerful field. Our seasons are the 
wobble of earth's axis, like a top slowing down. The ""orbit"" of the
earth around the sun is all of the stars' images being dragged around
by the sun's ether feild.

  The earth, moon and sun are about the same size and ""distance"" 
apart. Its just that the time between them varies greatly, because 
the ""path"" is not the same. The moon's lattice in the ether is like 
sticking a fork in a plate of spaghetti and giving the plate a half 
turn. The sun's lattice has so much spin that its like the fork has 
got the whole plate of noodles wound up. The piece of light going to 
the moon can slide down the spaghetti and maybe make a ""j"" hook at 
the end. The piece of light going to the sun has to go around the 
whole plate, like a needle in a record, before it gets there. 

  With a pencil, compass, and rule, draw a diagram of how the moon 
can be about as big as ""earth's"" shadow upon it, and at other times 
totally eclipse the sun. Look in the sky. except for your Knowledge, 
would you guess that they are about the same size, just because they 
look about the same size?

   O .     - -                 E     O   O   O   S
 E       /     \            
    M    |      |      OR                M    
         \ _ _ /                         
       S                           
       
  The full moon, quarter moon etc. is the difference between rate
of ether spins. What we are looking at is a rotating ""turntable view"" 
of the moon, only half of which is facing the sun. ( I've seen a 
half moon within about 120 degrees (of sky) of the sun, during the 
day. Try and draw that ""earth shadow."") Its only the moon's image 
which appears to orbit us. No matter where it is, the light part is 
the part facing the sun, and the dark part is the half facing away 
from the sun, even when it appears to be behind us.

  ""Light-Years"" between galaxies is a misnomer. The distance is 
closer to zero, as time and matter are characteristics of this phase 
of reality, which dissipates outward with each layer of the onion. 
(defining edge = 0 ether spin) What we are seeing could be 
essentially happening now. The ""piece"" of light may have experienced 
many years, but the trip could be very quick, our time.

  To time travel or warp space I might consider learning to 
de-spin myself. (phase out my mass) Good luck trying to design 
a propulsion system to drag around a space-time locality. (its like 
trying to move a balloon by shooting a squirt gun from within)

  To find out about all of this, I recommend studying history. I'd 
look in the book of life. (or holy grail etc.) Brain waves just 
might carry decipherable data. I'd start looking on some part of the 
spectra said to be unusable, due to all the background noise. (4+ 
billion humans?) I'd totally isolate myself, record me thinking DOG 
backwards, and learn to read what I got. (Microsoft Holy Grail card 
for Pentium!)

  Next, concluding that my thoughts were recorded on a non time-bound 
media, the ether, and that it is I who move forward (in time). I 
would try to temporarily locally reverse the flow, (of time, which 
I'd start looking for as flowing opposite magnetism, pole to pole. 
[Why not?]) perhaps by passing a LARGE, FLAT DC current through a 
two foot diameter. coil or choke or something, and seeing what I 
could get with my machine's receiver next to it.  

  If you don't think you'll live to see it, consider this: QUIT 
PUTTING THE REPRODUCTIVE KEYS OF OTHER LIFE IN YOUR BODY! All of 
life's data could be written on the wind, (ether) not just our 
thoughts. DNA could be a little receiver or file access code. By 
eating SEEDS, we could be jamming our reception, or receiving plant 
instructions. Try eating seed bearing fruit. Maybe those Greek or 
biblical guys did live hundreds of years. I'm curios to see what 
they did and ate. Don't worry if your hair stops growing. (Maybe we 
don't need to eat at all, the cosmos are formed from nothing, and 
that is creating matter! I only need enough to bounce around. Where 
did the household concept 'immortal' come from? Wheat is a weed, it 
is programmed to pull from the soil, reproduce like hell, and then 
die)

  Warning about writing to the past:
I had a little dream of being in a world, in the near parallel 
future, lying along a path of history which we have diverged from. 
There were; twelve telepathic, glowing beings, who looked like an 
Oscar award and who had always been, a dark one who looked like us, 
and then myself. The dark one was in the process of making the 
others into gods, (he had to teach them what that meant) by 
""advising"" them in their past. Basically, he manipulated them into 
reproducing, and raising their children on his seed. He said that 
the little ones who looked different were a sub-species, meant to 
provide service. He carefully combed through history, rewriting it 
in his favor, pulling like a weed anything that compromised his 
control. He enticed recruits by sending them his visions, saying 
that there was immortality at the end of the road for only twelve 
souls: kill or be killed. The amount of control he could exert was 
finite, though, as at every change he made, a void would appear in 
our reality. The universe one day ended 100 meters from us: it 
seemed odd, but we couldn't remember how else it should be. Then 
some of the twelve were no more. Finally, when he could prune no 
more, and reality stopped just beyond his fingertips, he stepped 
through his portal to the past, to bask, over and over, in all that 
he had created. I made a few more changes, and lost my body, 
existing only on the wind. 

  MORAL: Its very possible to eliminate from your reality the souls 
whose will's are not in harmony with yours (Golden Rule - treat 
others as you wish to be treated) I.E., you could end up along a 
lonely thread of time with murderers or flowery brown-nosers for 
playmates. (its not eternal, there's more than one way back) 

 Accepting rides to the past:
Once here, the one who looks like us sells rides, he can make you a 
Prince, or a Queen, or you can live as a god in ancient Greece. Go 
ahead, repeat the third grade as often as you like, Adam henry. 
I Hope you like inspecting your socks. Careful though, if he likes 
your work, but thinks you're getting wise, he can direct you to cross 
paths with your old self, and you'll vanish as you rewrite your own 
course of history, none the wiser.

  As we pass the point along the parallel line where he stepped 
back in time, his hierarchy will lose its direction. He can still 
make changes while he's here, its just that that is work, and with 
every 'adjustment', this becomes less the world he cultivated, which 
loosens his grip, and his organization is suddenly one branch less. 
But he can't see the change. The basic nature of man is good. He had 
to apply his hand to achieve his world. As he now tightens his hand 
to retain what he built, the more sand slips through his fingers. 

  How about public computer access to the I.R.S. ? Its our country, 
our money, and they're spending it on us, RIGHT? Imagine this: 
Washington marks the next cost at 8, IRS collects 10, gives 5 to 
congress, and just absolutely buries 5. Congress borrows 2. The banks 
are making, what, a 30% margin (interest) on our government? Big 
corporations are ecstatic if they can do a 10% margin. What do the 
banks do with it? Hold some on a carrot to the world, sure, but 
mostly, bury it. WHY? Food production is 2% GNP?, construction 6% ? 14 
hours to build your auto?  The people are spending all of their time 
to buy back a tenth of what they produce. Have we been deceived? If 
we are more efficient, why is it getting harder to get by? What if 
the point is just to keep the people busy making widgets? 

  In that other reality, I shouted to the twelve, ""its chaos!"" They 
said, ""no, its order."" He defined chaos as that which is he was not 
able to control.

  Rain forest: The problem could be that all the water in its canopy 
would hide the  location of an indigenous people who have no 
language. (telepathic; and 'vanishing' the closest knowledge of death)
(think of the spine as a transceiver, if it is on the ground and 
pointed up, you can locate it from above) These people are probably 
naive as children, but very, very tough to kill. Also, They should 
be able to tell you stories about the dark one that I talk about. 
They can hear him. I think that Ham and world band radio old timers 
might have a story to tell on this. These people would be on a 
different frequency than us as they aren't eating seeds.

  Famine relief: When I make my diet almost all whole wheat, I get a 
huge belly, lose muscle mass, sleep A LOT, and get sick. When I eat 
only fresh fruit, I get more energy, a Hollywood-flat belly, and 
need a lot less sleep.

  UN. Peace Keeping; There is fighting and killing all over. The 
troops go in when there is no bread on the shelf. (its OK to kill 
each other, just make sure there is enough to eat.)

  Somalia: What is disturbing is energetic, gun carrying, three foot 
tall sixteen year-olds, who eat nothing but some roots that they 
suck on. It is not so much that their growth is stunted, it is that 
they aren't dying at a rate of 50 of 60 years per life. 

  Women with children, Babes in arms: Historical references to women 
and children as a single unit could mean that infants were not cut 
from the umbilical cord. (and hence, were not breast fed) I think 
that there may be some very interesting results to this, such as 
mother-child telepathy, and blue blooded infants. There are examples 
of this practice in the aquatic mammal kingdom to investigate.

  That guy is the master of illusion, and the ultimate liar. He 
tells it first, and then just follows the thread of time in which 
the people are willing to buy it. (in which he can make it so) He'll 
play a poker face up until he thinks he's cornered, and then he'll 
whine, beg and grovel. All it means to him is that you're willing to 
live on the ground work that he has laid, that is, that he was 
right, and he didn't over play his hand, and he won't need to go 
back and try another thread of time. You have ultimate control over 
your destiny, just don't live along a path that leads to a reality 
in which you don't want to be a part of. "
sci.space,"

   > Why Paul, it's obvious.
   > Once chlorine chemistry has been banned on Earth,
   > as is being advocated by some groups, Ti prices will

   > :-) :-) :-) 

   Well, there already is a sulfate process for TiO2 purification.  The
   chlorine process is cleaner, however, and for that reason is achieving
   dominance in the marketplace.

Darn, caught by the white hot heat of technological progress again...

   Most Ti is used in pigment, btw (as the oxide), where it replaced
   white lead pigment some decades ago.  Very little is reduced to the
   metal.

Spoilsport. Hence the need for increasing fashion
emphasis on anodise Ti jewelry...

   > Seriously, I'd say there is a flaw in Gary's analysis
   > in that he assumes an export oriented economy, maybe
   > the lunatics will just want some native Ti for local
   > use...

   Which merely evades the issue of why those lunatics are
   there at all (and, why their children would want to stay.)

I did not evade the issue at all. I clearly stated that
this would be from diabolical foresight in establishing
a sheltered industrial base for the upcoming Great War ;-)
Very cost effective if you use the right accounting method :-)"
sci.space,"
As I heard the story, before Albert came up the the theory
o'relativity and warped space, nobody could account for
Mercury's orbit.  It ran a little fast (I think) for simple
Newtonian physics.  With the success in finding Neptune to
explain the odd movments of Uranus, it was postulated that there
might be another inner planet to explain Mercury's orbit.  

It's unlikely anything bigger than an asteroid is closer to the
sun than Mercury.  I'm sure we would have spotted it by now.
Perhaps some professionals can confirm that.
"
sci.space,"

The NASM photo archives are open to the public.  All (or almost all)
still pictures in the collection are available for viewing, but I
don't know about films.  At least it might be worth a try.  I'm not
sure if appointments are necessary, but I think not.

Good luck, and let us know what you find."
